Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpRiskPercent,InpSL_ATR_Mult,InpTP_ATR_Mult,InpTrailStartMult,InpTrailStepMult,InpBreakEvenMult,InpFastEMA,InpSlowEMA,InpRSIPeriod,InpRSILow,InpRSIHigh,InpATRPeriodSlow,InpCooldownBars,InpMaxSpreadPoints,InpMaxSlippagePoints,InpStartHour,InpEndHour
2864,301.67,914.35,60.956667,3.771261,3.805194,7.635915,301.67074824311231,2.2772,15,1.00,1.75,4.25,1.75,1.05,2.0,20,260,15,50,56,45,8,32,9,3,16
3268,301.39,900.29,52.958235,3.660117,2.452973,13.343781,301.39126148704537,3.5912,17,1.00,1.25,1.75,1.00,0.65,1.2,30,280,12,49,56,65,8,40,6,6,13
4424,301.36,384.77,34.979091,4.144059,1.941322,4.812391,301.35600889687441,1.9305,11,1.00,1.50,2.00,0.50,0.75,0.9,18,240,8,45,59,50,3,36,9,2,12
3327,300.81,468.59,15.115806,3.215870,2.646056,8.216402,300.80935789256586,1.7050,31,1.00,1.75,1.50,0.50,0.25,1.5,24,140,10,46,51,80,5,18,4,18,23
2329,299.97,8.80,4.400000,6.000000,0.313279,0.077769,299.9700029997,0.2800,2,0.50,2.25,3.75,0.50,1.25,1.8,14,280,22,48,58,65,7,28,9,13,10
3556,299.64,634.32,105.720000,4.495069,2.282876,1.571951,299.64127579381199,2.7756,6,1.75,2.25,3.75,0.50,1.25,1.8,14,120,13,50,58,75,3,38,10,2,13
4886,298.30,87.96,12.565714,4.176598,0.681860,0.319822,298.29860227102193,1.2747,7,0.75,2.00,3.00,1.00,1.55,1.9,16,280,8,43,53,60,8,34,7,18,19
2867,297.61,463.43,15.980345,3.196871,2.877375,8.658517,297.60998040170318,1.6029,29,1.00,1.75,1.50,0.50,0.25,1.5,26,260,10,46,51,80,5,18,4,18,23
1242,296.86,1158.34,64.352222,4.453299,2.430985,15.464294,296.85689770070377,4.6762,18,1.00,1.25,1.75,1.00,1.25,1.5,14,140,12,49,56,65,8,40,6,6,13
4793,296.73,1098.52,109.852000,4.239421,2.409722,3.939065,296.72978560420029,4.2316,10,1.00,1.25,3.75,2.25,1.25,1.8,22,260,9,46,59,75,8,14,10,23,16
3425,296.54,188.36,31.393333,3.558891,1.560176,1.603521,296.54463345043484,1.2017,6,0.75,2.25,2.25,1.50,0.35,1.0,26,260,12,50,59,75,8,14,10,23,13
4830,296.51,1570.55,112.182143,4.612785,3.363134,9.316415,296.50654341474734,4.4802,14,2.75,3.00,3.75,0.75,1.25,1.8,36,180,12,49,56,65,8,40,6,6,13
3572,295.28,110.61,12.290000,3.322276,1.272842,2.153321,295.28388286046004,0.8633,9,0.50,2.25,4.50,1.75,0.55,0.9,18,220,15,49,56,70,3,18,10,22,13
3253,295.20,455.03,16.251071,3.179367,2.910702,8.693857,295.19739999479907,1.5188,28,1.00,1.75,1.50,0.50,0.25,1.6,26,260,10,46,51,80,5,18,4,18,22
3592,295.15,57.51,6.390000,3.320823,1.498046,2.172709,295.15477292733465,0.3809,9,0.25,2.75,3.25,2.25,1.25,0.9,36,180,15,49,56,70,3,12,6,18,16
4080,293.71,720.05,90.006250,4.699774,3.424081,2.688256,293.70649925039345,2.0748,8,1.00,1.25,2.75,0.50,1.35,1.2,28,300,12,50,59,75,8,14,10,23,15
3662,293.56,673.06,35.424211,3.984480,1.939151,13.337376,293.56392976672896,3.3870,19,1.00,1.25,3.75,0.50,0.75,1.7,28,120,12,49,56,65,8,40,6,6,13
3827,293.38,1305.11,76.771176,3.325280,1.610154,6.552186,293.37773589023436,7.8519,17,2.75,3.00,3.75,2.00,0.95,1.4,22,160,13,49,56,65,8,40,6,6,13
4971,292.42,1620.54,101.283750,4.679199,3.163758,11.785547,292.42069663078644,4.9248,16,2.75,3.00,3.75,0.75,1.25,1.8,16,260,13,49,56,65,8,40,6,6,15
4262,292.23,220.76,22.076000,3.247379,1.382255,3.610946,292.2348506267158,1.5803,10,1.00,3.00,3.75,0.75,0.65,1.2,20,160,9,46,59,75,8,14,10,23,13
664,290.88,777.78,111.111429,3.393906,1.473850,0.906979,290.87712518815391,4.6880,7,2.75,3.00,4.50,2.50,1.15,1.8,10,260,8,45,59,80,7,18,10,8,11
3219,288.35,683.49,136.698000,3.604764,1.270050,0.398368,288.35226233474214,4.9046,5,2.25,1.00,2.00,1.00,1.15,1.7,14,320,9,46,59,55,6,22,2,2,11
4071,288.02,187.14,31.190000,3.456550,1.162649,1.087800,288.017054599782,1.6041,6,0.75,1.50,2.00,0.50,0.65,1.5,30,280,12,50,59,75,8,14,10,23,13
2567,287.80,661.14,110.190000,4.317477,1.721988,1.340507,287.80302259803625,3.7333,6,1.25,1.25,3.00,0.50,1.25,1.1,18,220,8,49,64,70,7,22,2,22,15
3498,287.80,661.14,110.190000,4.317477,1.721988,1.340507,287.80302259803625,3.7333,6,1.25,1.25,3.00,0.50,1.25,1.1,18,260,8,49,64,70,7,22,2,22,15
4665,287.49,758.33,37.916500,4.107400,2.048157,18.300552,287.48928090308488,3.6335,20,1.00,1.25,1.50,0.50,0.95,1.2,20,160,12,49,56,65,8,40,6,6,13
3018,287.42,455.27,35.020769,3.113995,1.395934,2.433390,287.41696638428516,3.0877,13,2.00,3.00,2.00,0.75,0.25,1.5,20,140,8,50,61,50,3,22,8,17,21
2580,287.38,189.06,31.510000,3.448964,1.222423,1.079605,287.38490572359001,1.5302,6,0.75,2.00,3.00,0.75,0.85,0.8,14,200,12,50,59,75,8,14,10,23,15
4640,286.16,262.01,52.402000,3.577317,2.147623,1.041997,286.15670795698315,1.2019,5,1.00,2.25,3.50,1.25,1.35,1.7,36,220,9,46,59,55,6,30,2,1,13
5516,286.16,262.01,52.402000,3.577317,2.147623,1.041997,286.15670795698315,1.2019,5,1.00,2.25,3.50,1.25,1.35,1.7,36,220,9,46,59,75,8,14,9,6,15
4045,285.85,262.99,26.299000,3.573539,1.355758,3.016973,285.85457336446615,1.9101,10,1.00,2.25,3.50,0.50,0.75,1.7,28,120,9,46,59,55,6,30,2,1,13
4606,285.82,59.37,9.895000,3.430209,2.075149,1.509753,285.82214776202829,0.2851,6,0.25,2.00,1.50,2.25,1.25,0.9,36,180,8,46,60,65,1,26,2,22,13
4705,285.44,144.01,24.001667,5.709287,1.251825,0.292344,285.43581220687611,1.1285,6,1.00,1.50,2.00,0.50,0.75,0.9,10,160,8,45,59,50,3,36,9,2,10
2926,283.48,2897.44,152.496842,4.896923,3.112448,15.432739,283.47770593694833,8.7874,19,2.50,1.75,3.25,0.75,1.25,1.8,26,140,12,49,56,65,8,40,6,6,13
3034,283.30,243.88,34.840000,3.305540,1.130802,1.665847,283.3036524562437,2.1346,7,1.00,1.25,3.75,0.50,0.25,1.5,20,140,12,50,59,75,8,14,9,23,13
3472,283.30,243.88,34.840000,3.305540,1.130802,1.665847,283.3036524562437,2.1346,7,1.00,1.25,5.00,0.50,0.25,1.5,20,140,12,50,59,75,8,14,9,23,13
5009,282.75,497.60,35.542857,3.299127,1.434047,4.066324,282.75401646441384,3.3123,14,2.00,3.00,2.00,0.75,0.65,1.9,22,260,9,46,59,55,6,30,2,17,16
5125,282.75,497.60,35.542857,3.299127,1.434047,4.066324,282.75401646441384,3.3123,14,2.00,3.00,2.00,0.75,0.65,1.8,16,260,9,46,59,55,6,30,2,17,16
2028,282.32,179.40,25.628571,3.294118,1.510610,1.438617,282.32470870560007,1.1696,7,0.75,1.75,2.25,0.75,0.65,0.8,28,280,12,50,59,75,1,18,7,6,16
3518,281.99,350.41,50.058571,3.290261,1.162917,1.405907,281.99420954263115,2.9894,7,1.50,1.75,2.75,0.50,0.65,0.8,28,280,12,50,59,40,7,16,9,22,15
4936,281.98,239.77,34.252857,3.290067,1.454386,1.594588,281.97753290573525,1.6263,7,1.00,2.00,1.50,2.25,1.25,0.9,14,160,9,46,59,55,6,30,2,6,12
737,281.68,30.40,15.200000,5.634146,0.298977,0.073785,281.67914915825492,1.0035,2,1.75,2.25,3.75,0.50,1.25,1.8,14,280,22,48,58,65,7,28,9,13,22
1930,281.68,30.40,15.200000,5.634146,0.298977,0.073785,281.67914915825492,1.0035,2,1.75,2.25,3.75,0.50,1.25,1.8,14,280,22,48,58,65,7,28,9,13,10
1981,281.68,30.40,15.200000,5.634146,0.298977,0.073785,281.67914915825492,1.0035,2,1.75,2.25,3.75,0.50,1.25,1.8,14,280,22,48,58,65,7,28,9,13,23
2196,281.68,30.40,15.200000,5.634146,0.298977,0.073785,281.67914915825492,1.0035,2,1.75,2.25,3.75,0.50,1.25,1.8,14,280,22,48,58,65,7,28,9,13,11
2905,281.68,30.40,15.200000,5.634146,0.298977,0.073785,281.67914915825492,1.0035,2,1.75,2.25,3.75,0.50,1.25,1.3,14,260,22,48,58,65,7,28,9,13,22
3794,281.61,995.35,90.486364,3.872583,2.950497,3.317782,281.61423658237618,3.2051,11,1.00,1.25,3.75,2.25,1.55,1.9,16,260,15,49,56,30,6,22,2,22,16
3324,280.77,133.81,9.557857,3.573764,1.877245,4.192610,280.76768065781283,0.7061,14,0.50,2.75,4.75,1.50,0.65,0.8,22,260,8,46,59,75,8,14,9,18,10
3024,279.98,122.68,12.268000,3.500102,1.398063,1.176178,279.98015360477399,0.8750,10,0.50,2.25,1.50,2.75,1.35,1.1,16,180,12,49,59,70,1,18,9,17,11
3573,279.55,1145.93,63.662778,4.193696,3.059485,15.162329,279.55176668169696,3.6758,18,1.00,1.25,1.75,1.00,1.25,1.5,14,300,12,49,56,65,8,40,6,6,13
2751,279.43,635.38,16.291795,3.027442,2.752946,9.308427,279.42822754250705,2.2925,39,1.00,1.75,1.50,0.50,0.25,0.8,14,140,12,50,51,80,5,18,4,18,22
2962,278.80,735.43,43.260588,3.385746,1.839357,9.679424,278.79824479911895,3.9425,17,1.00,2.25,3.50,1.50,0.65,1.5,30,280,12,49,56,65,8,40,6,6,13
6943,278.41,87.72,43.860000,5.568750,0.294758,0.073568,278.40965903409659,2.8656,2,2.25,1.00,3.75,0.75,1.25,1.9,28,200,15,49,64,60,2,40,10,11,9
3217,277.20,179.62,29.936667,3.326684,1.158913,1.017572,277.19594189113042,1.5423,6,0.75,2.00,1.75,1.00,1.25,1.5,14,140,12,50,59,75,8,14,10,23,13
4213,276.49,668.95,111.491667,4.147704,2.293517,1.619810,276.48593444187799,2.8199,6,1.00,1.25,3.50,0.50,1.25,1.8,14,280,12,50,59,75,8,14,10,23,16
4338,275.25,258.68,36.954286,3.853928,2.077918,1.488467,275.2530193960809,1.2443,7,0.75,2.00,3.00,1.00,1.55,1.5,14,280,13,50,58,75,8,14,10,23,13
5058,274.60,57.16,9.526667,3.295582,1.351300,1.049613,274.60440033640555,0.4227,6,0.25,2.75,3.25,2.25,1.25,0.9,36,180,13,50,57,50,2,12,6,18,13
3972,274.17,176.82,29.470000,3.290415,1.340459,1.046164,274.17379160184151,1.3100,6,0.75,2.00,3.00,2.25,0.35,0.9,18,300,12,50,59,75,8,14,10,23,13
2785,273.75,339.14,42.392500,3.128939,1.593104,2.303008,273.75479652285867,2.0597,8,1.50,2.75,2.25,0.75,0.65,0.8,28,280,8,46,60,65,1,26,4,5,16
3631,273.16,233.64,38.940000,3.278303,1.047196,1.009733,273.16462242935472,2.2208,6,1.00,1.50,2.00,0.50,0.75,0.9,18,300,12,50,59,75,8,14,10,0,13
4467,273.16,233.64,38.940000,3.278303,1.047196,1.009733,273.16462242935472,2.2208,6,1.00,1.50,2.00,0.50,0.75,1.7,28,120,12,50,59,75,8,36,9,2,13
5276,272.79,361.12,60.186667,4.092310,1.751309,0.643992,272.79340913314041,2.0019,6,1.00,1.25,2.00,0.75,0.95,1.2,20,160,9,46,59,55,8,40,6,6,11
5275,272.29,290.97,41.567143,3.812391,1.613631,1.650658,272.286432951248,1.7658,7,1.00,2.25,3.50,0.50,1.25,1.8,34,120,9,46,59,55,6,30,2,1,13
4196,272.20,302.90,60.580000,3.402824,1.688782,1.105016,272.19870429266763,1.7926,5,1.25,3.00,3.75,0.75,1.25,1.8,16,120,12,49,59,55,6,30,2,2,13
4538,271.74,578.40,64.266667,3.494179,2.339522,3.594320,271.74226662427913,2.2837,9,1.00,1.25,1.75,2.25,1.55,1.2,20,160,15,49,56,65,8,40,6,6,16
2554,270.52,475.58,36.583077,3.197385,1.708691,4.359009,270.52089555029301,2.6627,13,2.00,3.00,2.00,0.75,0.65,0.8,28,280,9,46,59,55,3,30,2,17,16
3499,270.52,475.58,36.583077,3.197385,1.708691,4.359009,270.52089555029301,2.6627,13,2.00,3.00,2.00,0.75,0.65,0.8,28,280,9,46,59,55,6,30,2,17,16
3075,269.96,686.84,36.149474,3.206148,2.612652,10.737073,269.96439871199846,2.5994,19,1.00,2.75,4.75,1.50,0.65,1.5,30,280,12,49,56,65,8,40,6,6,16
2448,269.89,254.15,42.358333,4.048824,2.011954,1.427716,269.89463561641276,1.2494,6,0.75,2.00,3.00,1.00,1.55,1.9,22,320,10,50,59,75,8,14,10,23,11
2187,269.64,241.71,20.142500,3.235985,1.135962,3.611998,269.63846939388702,2.0927,12,1.00,1.75,4.00,0.75,0.85,1.6,32,320,12,49,56,65,8,40,6,6,13
4065,269.63,322.09,107.363333,4.044905,2.293925,0.595402,269.63333792038327,1.3630,3,1.00,1.25,3.75,2.25,1.55,1.1,10,200,15,49,56,30,6,22,2,22,10
3357,268.74,430.54,53.817500,3.583498,2.456579,2.485942,268.73550268735494,1.6940,8,1.50,2.75,2.25,1.00,1.55,1.9,26,260,8,46,60,65,1,26,4,5,16
3612,267.99,224.98,32.140000,3.126867,1.037970,1.504227,267.99037947270818,2.1490,7,1.00,1.25,3.75,0.50,0.25,1.5,20,240,12,50,59,75,8,14,9,23,15
3743,267.66,290.82,32.313333,4.015241,2.717182,2.465097,267.65597157236061,1.0449,9,0.75,2.00,3.00,1.00,1.55,1.9,26,260,9,46,59,55,6,14,10,23,16
4806,267.13,446.30,31.878571,3.116771,1.281882,7.886092,267.12508845058255,3.4066,14,1.00,1.25,1.75,0.75,0.65,0.8,36,180,12,49,56,65,8,40,6,6,13
2370,266.38,742.36,49.490667,3.330142,1.524228,9.748057,266.38473664796487,4.7703,15,1.00,1.25,1.75,2.25,0.85,0.9,32,240,12,49,56,65,8,40,6,6,13
2719,266.38,742.36,49.490667,3.330142,1.524228,9.748057,266.38473664796487,4.7703,15,1.00,1.25,1.75,1.50,0.85,0.9,32,240,12,49,56,65,8,40,6,6,13
2720,266.36,442.77,40.251818,3.662798,3.478982,4.577958,266.3586507270939,1.2328,11,0.75,2.00,3.00,1.00,1.55,1.9,22,220,8,46,60,65,2,40,3,23,16
3575,266.36,442.77,40.251818,3.662798,3.478982,4.577958,266.3586507270939,1.2328,11,0.75,2.00,3.00,1.00,1.55,1.9,22,160,8,46,60,65,2,40,3,23,16
3763,266.09,255.41,42.568333,3.991800,2.006836,1.266745,266.09341720937039,1.2328,6,0.75,2.00,3.00,1.00,1.55,1.9,22,220,8,46,60,65,2,40,3,23,11
3594,266.04,530.19,66.273750,3.040762,1.207997,2.404079,266.04008190404971,4.3133,8,2.50,2.25,2.50,1.25,0.45,0.8,14,180,15,49,56,70,3,18,7,0,13
3943,265.67,212.41,30.344286,3.719718,1.411081,1.535523,265.66759823011654,1.4847,7,0.75,2.00,3.00,0.75,0.95,1.2,20,160,12,50,59,75,8,14,10,23,13
2794,265.59,353.53,15.370870,3.215378,1.576499,11.464269,265.59161245228375,2.2058,23,0.75,2.00,3.00,0.75,0.85,1.6,28,120,12,49,56,70,8,14,10,23,13
5116,265.56,21.60,7.200000,7.967742,1.751825,0.390604,265.56484136532578,0.1229,3,0.25,2.75,3.25,0.50,1.15,1.3,22,320,8,35,56,50,2,12,6,18,8
3427,264.21,511.83,56.870000,3.397330,2.305956,1.916093,264.21037313390701,2.1249,9,1.00,1.75,4.25,3.00,1.35,1.1,16,280,15,49,56,45,8,32,9,3,16
3101,262.94,232.81,25.867778,3.380957,1.471618,1.880548,262.93704803742946,1.5671,9,0.50,2.25,4.50,1.75,1.35,1.8,26,140,15,49,56,70,3,18,10,22,13
7231,262.61,1609.54,57.483571,3.197294,3.178710,13.051814,262.60862271805962,4.4959,28,1.25,1.75,4.25,1.00,1.25,0.8,28,160,14,50,57,55,8,16,4,9,23
2765,262.48,660.57,110.095000,3.937564,1.449032,1.312780,262.47801392019522,4.2316,6,1.00,1.25,3.75,2.25,1.25,1.7,10,260,9,46,59,75,8,14,10,23,12
3243,262.48,660.57,110.095000,3.937564,1.449032,1.312780,262.47801392019522,4.2316,6,1.00,1.25,3.75,2.25,1.25,1.7,10,280,9,46,59,75,8,14,10,23,12
4528,262.48,660.57,110.095000,3.937564,1.449032,1.312780,262.47801392019522,4.2316,6,1.00,1.25,3.75,2.00,1.25,1.8,16,260,9,46,59,55,6,20,2,2,12
1703,260.46,1117.32,55.866000,4.007510,2.231115,15.738364,260.46209677436065,4.9050,20,1.00,1.25,1.75,1.00,1.35,1.8,22,120,12,49,56,65,8,40,6,6,13
5038,260.15,44.63,4.958889,2.927029,0.957725,2.125743,260.15437220430704,0.4656,9,0.25,2.00,1.50,2.25,1.25,0.9,14,160,13,50,58,60,1,26,4,22,13
3555,259.15,322.49,53.748333,3.110122,1.205075,1.281077,259.150948086504,2.6242,6,1.50,2.75,4.25,1.75,0.95,1.4,22,160,12,50,59,75,8,14,2,5,13
3834,259.14,231.39,46.278000,3.239547,0.777050,0.558319,259.13784928127399,2.9471,5,1.00,1.25,1.50,1.75,0.65,1.2,20,160,12,50,59,75,8,14,10,23,11
4727,258.56,403.18,40.318000,3.694153,2.239764,3.257671,258.56485517502375,1.7583,10,1.25,3.00,3.00,1.00,1.55,1.9,22,220,9,46,59,55,6,30,2,2,13
2858,258.56,930.25,40.445652,3.130278,2.439424,10.980381,258.56236476706374,3.7064,23,1.00,1.25,2.75,2.00,0.55,0.8,22,260,12,49,56,70,8,14,10,23,13
4144,258.56,930.25,40.445652,3.130278,2.439424,10.980381,258.56236476706374,3.7064,23,1.00,1.25,2.75,2.00,0.55,0.8,22,260,12,49,56,65,8,14,10,23,13
5473,258.33,638.00,58.000000,3.552408,1.919259,1.704517,258.33114036535659,3.0301,11,2.00,3.00,3.00,1.25,1.55,1.9,22,320,9,46,59,75,8,14,2,17,12
4613,257.64,149.40,18.675000,2.944806,0.971202,1.246940,257.64476403179788,1.5329,8,0.75,2.00,3.00,1.25,1.45,1.0,24,300,12,49,56,30,2,12,9,23,13
3993,257.12,1096.55,54.827500,3.025210,1.430556,10.675717,257.11714542831442,7.2974,20,2.50,2.00,3.00,0.75,0.85,1.2,20,160,12,49,56,65,8,40,6,6,13
4286,254.83,158.90,26.483333,3.058290,1.079117,1.060907,254.83202975039288,1.4623,6,0.75,2.00,3.00,0.75,0.85,1.5,18,300,12,50,59,65,1,26,4,23,13
4490,254.83,158.90,26.483333,3.058290,1.079117,1.060907,254.83202975039288,1.4623,6,0.75,2.00,3.00,0.75,0.85,1.5,18,300,12,50,59,60,1,26,4,23,13
3416,254.14,482.04,68.862857,2.965264,1.295667,1.698472,254.14008780838432,3.5158,7,2.25,2.25,1.50,2.00,0.35,0.9,18,240,12,50,59,60,8,40,6,6,16
3636,252.70,215.02,35.836667,3.032709,0.845836,0.578772,252.70051302048219,2.4732,6,1.00,1.25,2.75,0.50,0.75,1.7,36,220,12,50,59,75,8,14,10,23,15
4990,252.36,851.74,44.828421,3.996131,2.500411,11.910358,252.3619580456031,3.3419,19,1.00,2.00,3.00,1.00,1.55,1.9,26,260,12,49,56,65,8,40,6,6,13
2802,251.72,281.19,56.238000,3.146816,1.950812,0.878259,251.72013261339924,1.4199,5,1.25,2.75,3.50,2.25,1.45,1.9,22,320,9,46,59,40,2,34,9,11,16
3589,251.72,281.19,56.238000,3.146816,1.950812,0.878259,251.72013261339924,1.4199,5,1.25,2.75,3.50,2.25,1.45,1.9,16,260,9,46,59,40,2,34,9,11,16
4231,251.69,351.73,14.655417,3.179514,1.568473,11.021955,251.68637141325726,2.2058,24,0.75,2.00,3.00,0.75,0.85,1.6,28,120,12,49,56,65,8,40,4,23,13
5669,251.42,461.17,65.881429,2.933546,1.278506,1.478716,251.42163754599105,3.5100,7,2.25,2.25,1.50,2.00,0.35,0.9,10,160,9,46,59,60,6,30,9,23,12
4269,251.14,638.13,31.906500,3.588133,1.677435,13.978962,251.14417500495242,3.7161,20,1.00,1.25,3.75,0.50,0.75,0.9,18,300,12,49,56,65,8,40,6,6,15
3313,250.79,476.53,39.710833,2.736119,1.054363,2.932936,250.78584874437843,4.2497,12,2.50,2.25,2.50,1.25,0.45,0.8,14,180,11,47,55,30,7,12,7,0,16
3428,250.02,245.08,30.635000,3.333873,2.297984,2.036460,250.01547078888913,1.0303,8,0.50,1.50,3.00,1.25,1.45,1.0,12,260,15,49,56,70,3,18,10,22,13
2820,249.75,145.03,18.128750,2.854604,1.158849,1.818524,249.75283801543117,1.2330,8,0.75,1.75,2.25,0.75,0.25,1.5,26,260,12,50,59,75,1,18,7,6,16
2324,248.93,495.19,61.898750,3.319391,2.271305,2.125846,248.92943960873234,2.0969,8,1.00,1.75,4.25,1.75,1.05,1.9,10,160,15,49,56,45,8,32,9,3,16
3535,248.75,547.91,15.654571,2.720985,3.388016,8.859727,248.75089793261105,1.5601,35,1.00,1.75,1.50,0.50,0.25,1.5,24,280,11,47,51,65,5,18,4,18,23
3725,248.70,259.79,43.298333,2.984645,1.813923,1.356601,248.69552769703932,1.3892,6,1.25,3.00,3.75,0.75,1.25,1.8,32,280,9,46,59,55,3,30,2,3,16
3050,248.57,116.98,29.245000,3.314602,1.402470,0.474256,248.57031510936753,0.8177,4,0.50,2.25,4.50,1.75,1.35,1.8,28,260,9,46,59,55,6,22,2,21,11
4954,248.38,408.85,31.450000,2.935660,2.784513,5.929322,248.37712014454053,1.4258,13,1.00,2.25,1.50,2.00,1.35,1.9,16,280,8,45,59,50,3,36,9,2,13
3372,248.28,300.63,50.105000,3.724579,1.457953,0.803458,248.28041031314666,2.0096,6,1.00,1.25,1.75,1.00,1.25,1.5,14,140,9,46,59,55,8,40,6,6,11
3429,248.03,1166.02,68.589412,3.243856,2.016463,6.192890,248.03480677735791,5.6330,17,1.25,2.00,4.50,2.75,1.35,1.8,10,120,12,49,56,65,8,40,7,8,13
2140,247.35,1190.51,148.813750,3.298326,2.189967,1.539154,247.34973171537453,4.6328,8,2.25,1.00,2.00,1.00,1.15,1.7,14,320,11,47,51,65,7,30,9,20,22
4472,247.33,221.29,44.258000,3.091983,0.894860,0.587608,247.33393554197238,2.3778,5,1.00,1.25,2.75,2.00,0.55,0.8,22,260,12,50,59,75,8,14,10,23,12
4143,247.32,845.09,36.743043,2.844450,1.690687,10.602599,247.31872721967954,4.9186,23,1.50,2.75,2.25,2.00,1.15,1.0,24,300,12,49,56,70,8,14,10,5,15
1624,245.63,413.73,22.985000,2.947881,1.305224,9.090781,245.63221643937302,3.1175,18,1.00,1.75,4.00,0.75,0.85,1.1,30,120,12,49,56,65,8,40,6,6,13
3677,245.63,413.73,22.985000,2.947881,1.305224,9.090781,245.63221643937302,3.1175,18,1.00,1.75,4.00,0.75,0.85,1.1,30,120,12,49,56,65,1,40,6,6,13
5258,245.57,464.42,77.403333,2.947172,1.707740,1.345337,245.57311154968946,2.6439,6,2.25,2.25,1.50,2.00,1.25,0.9,36,180,8,46,60,65,1,26,4,23,13
5043,245.31,538.31,24.468636,3.373292,1.650701,12.465924,245.30576737678572,3.2035,22,1.00,1.50,2.00,0.50,0.75,0.9,18,300,12,49,56,65,8,40,6,1,13
2529,245.08,204.06,34.010000,2.941210,1.440186,1.266594,245.07632950555782,1.3910,6,1.00,2.25,1.50,2.75,1.35,1.1,16,180,12,50,59,60,8,40,6,6,16
3136,244.86,98.17,19.634000,3.061096,1.014153,0.922040,244.86318951560654,0.9617,5,0.50,2.25,4.50,1.75,0.95,1.9,26,260,15,49,56,70,3,18,10,22,11
4142,243.27,1622.54,180.282222,3.649477,2.559413,3.189000,243.27417029688274,5.6806,9,2.50,1.75,3.25,0.75,1.25,1.8,26,140,12,50,59,75,8,38,10,2,16
4264,242.82,574.83,95.805000,2.914186,1.752424,1.341768,242.82453539527836,3.0678,6,2.75,3.00,3.75,0.75,1.25,1.8,34,280,9,46,59,75,8,14,10,7,16
3303,242.72,903.37,50.187222,3.120935,1.565768,12.063184,242.71514576056305,5.6621,18,1.00,1.25,1.75,2.25,1.55,1.1,10,200,12,49,56,65,8,40,6,6,15
4218,242.16,136.48,17.060000,2.767876,1.080431,1.518908,242.16490268071638,1.2492,8,0.75,2.00,3.00,0.75,0.85,1.5,18,300,15,49,56,65,1,26,4,23,13
1890,241.90,156.26,31.252000,3.024093,0.957769,0.586313,241.90327081281512,1.6235,5,0.75,2.00,3.00,1.00,1.55,1.6,30,180,12,50,59,75,8,14,10,23,11
4148,241.90,156.26,31.252000,3.024093,0.957769,0.586313,241.90327081281512,1.6235,5,0.75,2.00,3.00,1.00,1.55,1.2,16,180,12,50,59,75,8,14,10,23,12
3417,241.39,195.99,32.665000,2.896922,0.914602,0.962356,241.38604335462702,2.1308,6,1.00,1.25,3.75,0.50,0.25,1.5,20,240,12,50,59,75,8,14,9,23,13
3679,241.39,195.99,32.665000,2.896922,0.914602,0.962356,241.38604335462702,2.1308,6,1.00,1.25,5.00,0.50,0.25,1.5,20,240,12,50,59,75,8,14,9,23,13
3302,241.37,530.20,27.905263,2.697944,1.174100,16.774503,241.37085426793266,4.4288,19,1.50,1.75,1.50,0.50,0.25,0.9,14,180,12,49,56,65,8,40,6,6,13
3125,241.32,373.76,24.917333,2.784739,1.797960,8.909158,241.3198975521542,2.0423,15,1.00,1.75,4.50,0.75,0.65,0.8,28,280,15,49,56,70,3,18,4,18,15
6895,241.25,3911.56,177.798182,3.122318,3.733438,10.821680,241.24592728739552,8.9826,22,3.00,2.00,3.50,2.50,0.45,1.7,10,180,14,50,57,55,8,16,4,9,23
3567,241.03,819.07,39.003333,2.812342,1.606870,7.810966,241.0338120184403,5.0158,21,1.50,2.75,4.25,1.75,0.95,1.4,22,220,12,49,56,65,1,26,4,5,13
4164,241.03,819.07,39.003333,2.812342,1.606870,7.810966,241.0338120184403,5.0158,21,1.50,2.75,4.25,1.75,0.95,1.4,22,220,12,49,56,65,8,26,4,5,13
4300,241.03,819.07,39.003333,2.812342,1.606870,7.810966,241.0338120184403,5.0158,21,1.50,2.75,4.25,1.75,0.95,1.4,22,160,12,49,56,65,8,26,4,5,13
3436,240.83,221.93,55.482500,3.211339,1.354471,0.695405,240.82635578610331,1.6374,4,1.00,2.00,3.00,1.50,1.25,1.8,24,280,12,50,59,75,8,14,10,23,11
3994,240.43,298.36,27.123636,2.938913,2.716315,3.674096,240.43251085246655,1.0809,11,0.75,2.75,4.25,1.75,0.95,1.4,22,220,9,46,59,55,3,30,2,22,16
2830,240.03,423.16,30.225714,3.360725,1.814269,2.066551,240.02780036800073,2.3277,14,1.50,2.00,3.00,1.25,1.45,1.0,22,320,8,43,53,60,8,34,7,18,23
3065,239.85,834.48,92.720000,3.598169,2.022590,2.200514,239.85396466269052,3.9308,9,1.00,1.25,3.75,2.25,1.55,1.9,18,180,12,50,59,75,8,14,10,23,16
3800,239.79,582.20,29.110000,3.425934,1.564381,10.973481,239.79142983239078,3.6382,20,1.00,1.25,2.00,0.75,0.95,1.2,20,160,12,49,56,65,8,40,5,6,13
4222,239.74,936.45,85.131818,3.296740,1.857851,4.644764,239.73897083238347,4.7432,11,1.25,1.75,2.75,2.50,1.05,1.9,18,180,8,46,60,70,3,18,6,20,13
